layer,row,column,Reach,Stage,Conductanc,Bottom,,,,
1,131,177,446,794.790000,322.570000,793.790000,,,,
1,130,177,446,794.790000,480.400000,793.790000,,,,
1,74,177,446,826.690000,284.320000,825.690000,,,,
1,74,178,446,824.610000,282.940000,823.610000,,,,
1,74,179,446,813.450000,107.320000,812.450000,,,,
1,73,179,446,810.080000,237.710000,809.080000,,,,
1,73,180,446,805.400000,281.400000,804.400000,,,,
1,138,181,446,829.810000,9.510000,828.810000,,,,
1,73,181,446,799.320000,281.560000,798.320000,,,,
1,138,182,446,828.610000,15.410000,827.610000,,,,
1,137,182,446,817.110000,230.810000,816.110000,,,,
1,136,182,446,809.040000,123.110000,808.040000,,,,
1,75,182,446,781.910000,360.280000,780.910000,,,,
1,74,182,446,788.840000,281.400000,787.840000,,,,
1,136,183,446,800.100000,142.040000,799.100000,,,,
1,135,183,446,793.410000,99.810000,792.410000,,,,
1,75,183,446,771.740000,281.400000,770.740000,,,,
1,135,184,446,785.250000,220.230000,784.250000,,,,
1,75,184,446,767.450000,298.810000,766.450000,,,,
1,76,185,446,758.910000,213.720000,757.910000,,,,
1,75,185,446,760.660000,121.040000,759.660000,,,,
1,77,186,446,754.910000,249.060000,753.910000,,,,
1,76,186,446,754.910000,226.600000,753.910000,,,,
1,76,187,446,752.910000,324.330000,751.910000,,,,
1,76,188,446,752.260000,193.710000,751.260000,,,,
1,75,188,446,751.770000,130.550000,750.770000,,,,
1,75,189,446,751.770000,312.680000,750.770000,,,,
1,75,190,446,751.770000,424.980000,750.770000,,,,
1,131,191,446,752.590000,618.540000,751.590000,,,,
1,75,191,446,751.770000,528.160000,750.770000,,,,
1,131,192,446,752.590000,771.240000,751.590000,,,,
1,75,192,446,751.770000,110.540000,750.770000,,,,
1,131,193,446,749.490000,985.180000,748.490000,,,,
1,74,193,446,747.870000,567.180000,746.870000,,,,
1,131,194,446,749.330000,610.640000,748.330000,,,,
1,128,194,446,745.690000,82.180000,744.690000,,,,
1,74,194,446,745.060000,623.140000,744.060000,,,,
1,130,195,446,749.100000,994.230000,748.100000,,,,
1,129,195,446,744.860000,760.730000,743.860000,,,,
1,128,195,446,744.860000,721.030000,743.860000,,,,
1,127,195,446,740.880000,853.870000,739.880000,,,,
1,126,195,446,739.290000,757.590000,738.290000,,,,
1,125,195,446,739.120000,545.020000,738.120000,,,,
1,74,195,446,743.210000,533.910000,742.210000,,,,
1,125,196,446,739.120000,268.300000,738.120000,,,,
1,124,196,446,739.120000,849.960000,738.120000,,,,
1,92,196,446,734.550000,809.720000,733.550000,,,,
1,91,196,446,734.550000,11496.950000,733.550000,,,,
1,90,196,446,734.550000,9558.160000,733.550000,,,,
1,89,196,446,734.550000,10042.480000,733.550000,,,,
1,74,196,446,743.210000,534.600000,742.210000,,,,
1,124,197,446,738.900000,565.870000,737.900000,,,,
1,123,197,446,738.870000,365.420000,737.870000,,,,
1,93,197,446,734.550000,1970.060000,733.550000,,,,
1,92,197,446,734.550000,11976.430000,733.550000,,,,
1,89,197,446,734.550000,298.120000,733.550000,,,,
1,88,197,446,734.550000,10474.740000,733.550000,,,,
1,87,197,446,734.550000,7550.620000,733.550000,,,,
1,74,197,446,734.550000,535.060000,733.550000,,,,
1,123,198,446,738.870000,556.680000,737.870000,,,,
1,93,198,446,734.550000,11940.090000,733.550000,,,,
1,87,198,446,734.550000,5307.890000,733.550000,,,,
1,86,198,446,734.550000,8578.650000,733.550000,,,,
1,74,198,446,734.550000,720.260000,733.550000,,,,
1,109,199,446,732.520000,314.980000,731.520000,,,,
1,108,199,446,732.520000,10270.300000,731.520000,,,,
1,107,199,446,732.520000,9811.050000,731.520000,,,,
1,106,199,446,732.520000,10119.440000,731.520000,,,,
1,105,199,446,732.520000,6419.940000,731.520000,,,,
1,94,199,446,734.550000,11056.940000,733.550000,,,,
1,93,199,446,734.550000,2048.480000,733.550000,,,,
1,86,199,446,734.550000,3695.820000,733.550000,,,,
1,85,199,446,734.550000,11420.140000,733.550000,,,,
1,84,199,446,734.550000,1707.210000,733.550000,,,,
1,75,199,446,734.550000,489.140000,733.550000,,,,
1,74,199,446,734.550000,527.240000,733.550000,,,,
1,112,200,446,732.520000,1574.210000,731.520000,,,,
1,111,200,446,732.520000,9709.630000,731.520000,,,,
1,110,200,446,732.520000,9814.650000,731.520000,,,,
1,109,200,446,732.520000,11048.360000,731.520000,,,,
1,105,200,446,732.520000,4108.230000,731.520000,,,,
1,104,200,446,732.520000,9668.470000,731.520000,,,,
1,103,200,446,732.520000,10062.250000,731.520000,,,,
1,102,200,446,732.520000,9595.950000,731.520000,,,,
1,101,200,446,732.670000,9894.910000,731.670000,,,,
1,100,200,446,734.550000,9804.990000,733.550000,,,,
1,99,200,446,734.550000,9597.180000,733.550000,,,,
1,98,200,446,734.550000,9786.290000,733.550000,,,,
1,97,200,446,734.550000,9648.690000,733.550000,,,,
1,96,200,446,734.550000,9621.250000,733.550000,,,,
1,95,200,446,734.550000,10521.120000,733.550000,,,,
1,94,200,446,734.550000,2964.520000,733.550000,,,,
1,84,200,446,734.550000,9991.350000,733.550000,,,,
1,83,200,446,734.550000,4895.710000,733.550000,,,,
1,75,200,446,734.550000,962.490000,733.550000,,,,
1,113,201,446,732.520000,4368.630000,731.520000,,,,
1,112,201,446,732.520000,10585.200000,731.520000,,,,
1,83,201,446,734.550000,8087.980000,733.550000,,,,
1,82,201,446,734.550000,10227.980000,733.550000,,,,
1,81,201,446,734.550000,3181.680000,733.550000,,,,
1,75,201,446,734.550000,684.000000,733.550000,,,,
1,121,202,446,738.660000,717.730000,737.660000,,,,
1,120,202,446,738.660000,48.370000,737.660000,,,,
1,113,202,446,732.520000,10976.610000,731.520000,,,,
1,80,202,446,734.550000,10354.160000,733.550000,,,,
1,75,202,446,734.550000,704.780000,733.550000,,,,
1,119,203,446,738.660000,749.240000,737.660000,,,,
1,118,203,446,738.660000,747.930000,737.660000,,,,
1,117,203,446,734.420000,697.260000,733.420000,,,,
1,114,203,446,732.520000,4344.250000,731.520000,,,,
1,80,203,446,734.550000,2427.240000,733.550000,,,,
1,79,203,446,734.550000,12028.330000,733.550000,,,,
1,78,203,446,734.550000,1755.810000,733.550000,,,,
1,75,203,446,734.550000,9218.270000,733.550000,,,,
1,74,203,446,734.550000,1529.060000,733.550000,,,,
1,117,204,446,732.520000,5502.140000,731.520000,,,,
1,116,204,446,732.520000,10578.300000,731.520000,,,,
1,115,204,446,732.520000,9612.510000,731.520000,,,,
1,114,204,446,732.520000,8996.040000,731.520000,,,,
1,78,204,446,734.550000,8304.380000,733.550000,,,,
1,77,204,446,734.550000,9670.000000,733.550000,,,,
1,76,204,446,734.550000,10269.450000,733.550000,,,,
1,75,204,446,734.550000,1951.280000,733.550000,,,,
1,74,204,446,734.550000,12382.090000,733.550000,,,,
1,118,205,446,732.520000,2573.880000,731.520000,,,,
1,117,205,446,732.520000,10684.160000,731.520000,,,,
1,74,205,446,734.550000,325.940000,733.550000,,,,
1,73,205,446,734.550000,12947.200000,733.550000,,,,
1,72,205,446,734.550000,710.830000,733.550000,,,,
1,119,206,446,732.520000,5395.050000,731.520000,,,,
1,118,206,446,732.520000,9892.770000,731.520000,,,,
1,72,206,446,734.550000,10489.690000,733.550000,,,,
1,71,206,446,734.550000,6680.500000,733.550000,,,,
1,120,207,446,732.520000,4626.110000,731.520000,,,,
1,119,207,446,732.520000,8079.390000,731.520000,,,,
1,71,207,446,734.550000,5502.220000,733.550000,,,,
1,70,207,446,734.550000,7076.270000,733.550000,,,,
1,121,208,446,732.520000,3910.760000,731.520000,,,,
1,120,208,446,732.520000,10071.910000,731.520000,,,,
1,70,208,446,734.550000,7646.440000,733.550000,,,,
1,69,208,446,734.550000,4525.390000,733.550000,,,,
1,123,209,446,732.520000,5863.110000,731.520000,,,,
1,122,209,446,732.520000,10392.410000,731.520000,,,,
1,121,209,446,732.520000,7884.610000,731.520000,,,,
1,69,209,446,734.550000,11282.770000,733.550000,,,,
1,68,209,446,734.550000,201.380000,733.550000,,,,
1,127,210,446,732.520000,2581.240000,731.520000,,,,
1,126,210,446,732.520000,9923.660000,731.520000,,,,
1,125,210,446,732.520000,10522.340000,731.520000,,,,
1,124,210,446,732.520000,10081.110000,731.520000,,,,
1,123,210,446,732.520000,4886.360000,731.520000,,,,
1,68,210,446,734.550000,11333.900000,733.550000,,,,
1,128,211,446,732.520000,11285.610000,731.520000,,,,
1,127,211,446,732.520000,8083.450000,731.520000,,,,
1,68,211,446,734.550000,5633.910000,733.550000,,,,
1,67,211,446,734.550000,5239.130000,733.550000,,,,
1,67,212,446,734.550000,11332.670000,733.550000,,,,
1,67,213,446,734.550000,820.680000,733.550000,,,,
1,66,213,446,734.550000,12996.180000,733.550000,,,,
1,65,213,446,734.550000,342.960000,733.550000,,,,
1,65,214,446,734.550000,12373.280000,733.550000,,,,
1,64,214,446,734.550000,2323.440000,733.550000,,,,
1,64,215,446,734.550000,10167.960000,733.550000,,,,
1,63,215,446,734.550000,4039.160000,733.550000,,,,
1,63,216,446,734.550000,8971.440000,733.550000,,,,
1,134,168,446,839.740000,223.680000,838.740000,,,,
1,133,168,446,839.750000,317.890000,838.750000,,,,
1,134,169,446,837.750000,325.250000,836.750000,,,,
1,134,175,446,809.590000,262.390000,808.590000,,,,
1,135,185,446,776.440000,193.170000,775.440000,,,,
1,135,186,446,778.470000,58.800000,777.470000,,,,
1,134,186,446,764.770000,276.040000,763.770000,,,,
1,133,186,446,763.990000,68.760000,762.990000,,,,
1,133,187,446,761.080000,213.410000,760.080000,,,,
1,133,188,446,757.790000,135.140000,756.790000,,,,
1,132,188,446,757.660000,546.480000,756.660000,,,,
1,132,189,446,757.660000,543.340000,756.660000,,,,
1,132,191,446,752.590000,411.410000,751.590000,,,,
1,132,193,446,749.370000,133.150000,748.370000,,,,
1,132,194,446,749.370000,323.030000,748.370000,,,,
1,131,195,446,749.330000,485.230000,748.330000,,,,
1,104,174,447,768.440000,829.030000,767.440000,,,,
1,103,174,447,766.520000,756.590000,765.520000,,,,
1,102,174,447,766.520000,66.150000,765.520000,,,,
1,102,175,447,765.710000,913.050000,764.710000,,,,
1,101,175,447,765.710000,345.110000,764.710000,,,,
1,101,176,447,765.710000,502.480000,764.710000,,,,
1,100,176,447,764.010000,945.170000,763.010000,,,,
1,99,176,447,764.010000,190.640000,763.010000,,,,
1,99,177,447,763.510000,726.850000,762.510000,,,,
1,98,177,447,763.510000,751.840000,762.510000,,,,
1,97,177,447,763.510000,593.010000,762.510000,,,,
1,97,178,447,763.510000,191.180000,762.510000,,,,
1,96,178,447,763.510000,774.530000,762.510000,,,,
1,96,179,447,762.830000,791.170000,761.830000,,,,
1,96,180,447,762.830000,149.860000,761.830000,,,,
1,95,180,447,762.830000,809.560000,761.830000,,,,
1,94,180,447,762.830000,741.950000,761.830000,,,,
1,93,180,447,761.690000,767.710000,760.690000,,,,
1,92,180,447,759.690000,421.680000,758.690000,,,,
1,92,181,447,759.690000,364.350000,758.690000,,,,
1,91,181,447,756.220000,877.560000,755.220000,,,,
1,91,182,447,753.390000,308.770000,752.390000,,,,
1,90,182,447,752.910000,993.850000,751.910000,,,,
1,90,183,447,750.300000,821.290000,749.300000,,,,
1,90,184,447,750.300000,821.060000,749.300000,,,,
1,90,185,447,750.300000,820.830000,749.300000,,,,
1,90,186,447,750.300000,820.830000,749.300000,,,,
1,90,187,447,750.300000,841.220000,749.300000,,,,
1,90,188,447,750.300000,304.550000,749.300000,,,,
1,89,188,447,750.300000,950.460000,749.300000,,,,
1,88,188,447,750.300000,186.270000,749.300000,,,,
1,89,189,447,742.680000,167.030000,741.680000,,,,
1,88,189,447,742.430000,678.940000,741.430000,,,,
1,89,190,447,739.930000,819.610000,738.930000,,,,
1,89,191,447,738.920000,1146.770000,737.920000,,,,
1,90,192,447,737.270000,247.830000,736.270000,,,,
1,89,192,447,737.270000,1001.430000,736.270000,,,,
1,91,193,447,737.270000,609.720000,736.270000,,,,
1,90,193,447,737.270000,848.740000,736.270000,,,,
1,91,194,447,734.550000,975.220000,733.550000,,,,
1,91,195,447,734.550000,955.360000,733.550000,,,,
1,165,165,448,877.000000,31.430000,876.000000,,,,
1,163,163,448,879.820000,443.300000,878.820000,,,,
1,162,163,448,879.990000,428.280000,878.990000,,,,
1,165,164,448,877.450000,523.180000,876.450000,,,,
1,166,165,448,870.330000,384.350000,869.330000,,,,
1,187,177,448,774.330000,77.120000,773.330000,,,,
1,193,183,448,736.620000,340.200000,735.620000,,,,
1,165,163,448,878.110000,219.850000,877.110000,,,,
1,164,163,448,879.240000,508.080000,878.240000,,,,
1,170,164,448,868.900000,333.610000,867.900000,,,,
1,169,164,448,869.500000,434.330000,868.500000,,,,
1,168,164,448,870.330000,446.900000,869.330000,,,,
1,167,164,448,870.330000,453.190000,869.330000,,,,
1,166,164,448,871.460000,43.310000,870.460000,,,,
1,170,165,448,859.700000,458.480000,858.700000,,,,
1,175,166,448,839.180000,105.790000,838.180000,,,,
1,174,166,448,839.080000,494.740000,838.080000,,,,
1,173,166,448,847.410000,435.640000,846.410000,,,,
1,172,166,448,849.020000,467.070000,848.020000,,,,
1,170,166,448,857.530000,433.030000,856.530000,,,,
1,172,167,448,851.360000,10.270000,850.360000,,,,
1,171,167,448,852.560000,444.300000,851.560000,,,,
1,170,167,448,856.080000,259.630000,855.080000,,,,
1,177,171,448,814.310000,562.120000,813.310000,,,,
1,179,172,448,809.690000,56.270000,808.690000,,,,
1,178,172,448,809.580000,277.880000,808.580000,,,,
1,177,172,448,811.450000,432.570000,810.450000,,,,
1,180,173,448,807.430000,468.140000,806.430000,,,,
1,179,173,448,808.630000,480.480000,807.630000,,,,
1,178,173,448,809.580000,160.750000,808.580000,,,,
1,188,177,448,769.710000,500.330000,768.710000,,,,
1,175,167,448,829.340000,579.900000,828.340000,,,,
1,175,168,448,828.730000,516.660000,827.730000,,,,
1,176,169,448,818.120000,187.880000,817.120000,,,,
1,175,169,448,818.910000,286.160000,817.910000,,,,
1,177,170,448,817.140000,140.890000,816.140000,,,,
1,176,170,448,817.390000,454.720000,816.390000,,,,
1,181,173,448,805.660000,231.350000,804.660000,,,,
1,183,174,448,789.850000,415.020000,788.850000,,,,
1,182,174,448,795.540000,560.660000,794.540000,,,,
1,181,174,448,802.750000,240.390000,801.750000,,,,
1,186,175,448,783.290000,488.530000,782.290000,,,,
1,185,175,448,783.290000,432.490000,782.290000,,,,
1,184,175,448,789.850000,456.030000,788.850000,,,,
1,183,175,448,789.850000,108.540000,788.850000,,,,
1,187,176,448,777.490000,351.620000,776.490000,,,,
1,186,176,448,777.710000,528.010000,776.710000,,,,
1,189,177,448,762.970000,431.270000,761.970000,,,,
1,191,178,448,757.610000,601.440000,756.610000,,,,
1,192,179,448,751.760000,986.100000,750.760000,,,,
1,191,179,448,753.700000,178.460000,752.700000,,,,
1,193,180,448,751.760000,240.160000,750.760000,,,,
1,192,180,448,751.760000,647.670000,750.760000,,,,
1,193,181,448,739.660000,851.040000,738.660000,,,,
1,193,182,448,737.990000,993.920000,736.990000,,,,
1,194,183,448,735.330000,694.350000,734.330000,,,,
1,194,184,448,729.820000,1062.760000,728.820000,,,,
1,179,204,450,730.000000,11062.230000,729.000000,,,,
1,178,205,450,730.560000,609.720000,729.560000,,,,
1,178,206,450,730.560000,12956.090000,729.560000,,,,
1,202,217,450,768.000000,976.980000,767.000000,,,,
1,204,218,450,768.000000,186.810000,767.000000,,,,
1,203,218,450,769.000000,685.380000,768.000000,,,,
1,202,218,450,768.000000,651.880000,767.000000,,,,
1,201,218,450,767.000000,797.760000,766.000000,,,,
1,204,219,450,767.000000,597.460000,766.000000,,,,
1,203,219,450,769.000000,309.770000,768.000000,,,,
1,201,219,450,769.000000,423.830000,768.000000,,,,
1,198,220,450,769.000000,809.260000,768.000000,,,,
1,180,198,450,725.120000,10102.800000,724.120000,,,,
1,180,199,450,725.120000,6469.230000,724.120000,,,,
1,179,199,450,725.120000,3920.730000,724.120000,,,,
1,179,200,450,725.120000,10336.140000,724.120000,,,,
1,179,201,450,725.120000,11016.310000,724.120000,,,,
1,179,202,450,725.120000,10014.420000,724.120000,,,,
1,179,203,450,729.090000,3538.830000,728.090000,,,,
1,179,205,450,730.560000,10771.400000,729.560000,,,,
1,179,207,450,733.000000,661.310000,732.000000,,,,
1,178,207,450,730.560000,6915.370000,729.560000,,,,
1,177,207,450,730.560000,4941.550000,729.560000,,,,
1,180,208,450,734.500000,489.300000,733.500000,,,,
1,179,208,450,734.500000,722.410000,733.500000,,,,
1,180,209,450,734.720000,1060.150000,733.720000,,,,
1,181,210,450,738.970000,124.870000,737.970000,,,,
1,180,210,450,737.810000,1081.000000,736.810000,,,,
1,182,211,450,740.500000,768.250000,739.500000,,,,
1,181,211,450,738.970000,1026.420000,737.970000,,,,
1,183,212,450,742.900000,1229.870000,741.900000,,,,
1,182,212,450,742.690000,581.670000,741.690000,,,,
1,184,214,450,746.870000,971.620000,745.870000,,,,
1,184,215,450,748.960000,1051.950000,747.960000,,,,
1,185,216,450,758.440000,116.750000,757.440000,,,,
1,205,219,450,769.580000,953.370000,768.580000,,,,
1,199,219,450,769.580000,871.350000,768.580000,,,,
1,198,219,450,769.580000,191.560000,768.580000,,,,
1,186,219,450,757.860000,1028.260000,756.860000,,,,
1,197,220,450,769.480000,780.200000,768.480000,,,,
1,186,220,450,758.820000,266.380000,757.820000,,,,
1,197,221,450,769.480000,165.040000,768.480000,,,,
1,196,221,450,768.950000,828.420000,767.950000,,,,
1,195,221,450,767.870000,952.830000,766.870000,,,,
1,194,221,450,766.890000,1001.740000,765.890000,,,,
1,194,222,450,767.400000,158.140000,766.400000,,,,
1,193,222,450,764.420000,960.420000,763.420000,,,,
1,192,222,450,763.680000,964.560000,762.680000,,,,
1,191,222,450,763.490000,990.400000,762.490000,,,,
1,190,222,450,762.420000,958.970000,761.420000,,,,
1,189,222,450,761.670000,968.550000,760.670000,,,,
1,192,187,450,725.120000,11815.530000,724.120000,,,,
1,191,189,450,725.120000,12220.730000,724.120000,,,,
1,191,190,450,725.120000,2647.010000,724.120000,,,,
1,190,190,450,725.120000,8182.260000,724.120000,,,,
1,190,191,450,725.120000,11530.060000,724.120000,,,,
1,189,192,450,725.120000,9232.680000,724.120000,,,,
1,189,193,450,725.120000,6970.330000,724.120000,,,,
1,188,193,450,725.120000,6134.240000,724.120000,,,,
1,188,194,450,725.120000,9239.270000,724.120000,,,,
1,187,194,450,725.120000,4989.000000,724.120000,,,,
1,185,195,450,725.120000,10504.940000,724.120000,,,,
1,184,195,450,725.120000,10127.490000,724.120000,,,,
1,183,196,450,725.120000,8503.530000,724.120000,,,,
1,182,196,450,725.120000,10292.370000,724.120000,,,,
1,181,196,450,725.120000,10520.580000,724.120000,,,,
1,180,196,450,725.120000,4329.840000,724.120000,,,,
1,180,197,450,725.120000,11623.660000,724.120000,,,,
1,205,218,450,769.580000,70.140000,768.580000,,,,
1,186,218,450,756.700000,188.190000,755.700000,,,,
1,200,219,450,769.580000,832.100000,768.580000,,,,
1,194,185,450,725.120000,12554.800000,724.120000,,,,
1,193,185,450,725.120000,3498.270000,724.120000,,,,
1,193,186,450,725.120000,10909.450000,724.120000,,,,
1,192,186,450,725.120000,2628.610000,724.120000,,,,
1,192,188,450,725.120000,7072.590000,724.120000,,,,
1,191,188,450,725.120000,4312.590000,724.120000,,,,
1,190,192,450,725.120000,3238.330000,724.120000,,,,
1,187,195,450,725.120000,7056.880000,724.120000,,,,
1,186,195,450,725.120000,11093.890000,724.120000,,,,
1,183,195,450,725.120000,2540.230000,724.120000,,,,
1,180,202,450,725.120000,153.930000,724.120000,,,,
1,180,203,450,729.090000,6772.330000,728.090000,,,,
1,184,212,450,744.920000,53.350000,743.920000,,,,
1,184,213,450,744.920000,1144.700000,743.920000,,,,
1,185,215,450,749.840000,977.440000,748.840000,,,,
1,186,216,450,753.720000,1035.010000,752.720000,,,,
1,186,217,450,755.830000,1003.730000,754.830000,,,,
1,187,218,450,755.830000,849.120000,754.830000,,,,
1,187,219,450,757.860000,109.310000,756.860000,,,,
1,187,220,450,758.980000,1067.670000,757.980000,,,,
1,189,221,450,761.540000,97.660000,760.540000,,,,
1,188,221,450,760.470000,1161.030000,759.470000,,,,
1,187,221,450,760.470000,531.920000,759.470000,,,,
1,204,184,452,725.120000,12208.390000,724.120000,,,,
1,203,184,452,725.120000,48.750000,724.120000,,,,
1,202,184,452,725.120000,10504.710000,724.120000,,,,
1,201,184,452,725.120000,10270.070000,724.120000,,,,
